scenario,schedule,mode,method,tolerance,budget,n_worlds,released_mae,released_bad_rate,n_released,released,bad_release,path_covered,new_n,error,width,certificate_covered
supported,nearest,r2,optimized__minimum,0.3,0,600,0.0153016868312,0,600,1,0,1,0,0.0153016868312,0.234194753481,1
supported,nearest,r2,optimized__minimum,0.3,1,600,0.0151652886616,0,600,1,0,1,96,0.0151652886616,0.232183666988,1
supported,nearest,r2,optimized__minimum,0.3,2,600,0.0148132723205,0,600,1,0,1,192,0.0148132723205,0.230643652515,1
supported,nearest,r2,optimized__minimum,0.3,3,600,0.0146995113294,0,600,1,0,1,288,0.0146995113294,0.229137166621,1
supported,nearest,r2,uniform__minimum,0.2,0,600,0.0148645186783,0,600,1,0,1,0,0.0148645186783,0.26096522905,1
supported,nearest,r2,uniform__minimum,0.2,1,600,0.021067424557,0,600,1,0,1,96,0.021067424557,0.306180071591,1
supported,nearest,r2,uniform__minimum,0.2,2,600,0.0276380834267,0,558,0.93,0,1,192,0.0281930414138,0.365803272493,1
supported,nearest,r2,uniform__minimum,0.2,3,600,0.0252577475521,0,593,0.988333333333,0,1,288,0.0252943203449,0.346415606603,1
supported,nearest,r2,uniform__minimum,0.3,0,600,0.0148645186783,0,600,1,0,1,0,0.0148645186783,0.26096522905,1
supported,nearest,r2,uniform__minimum,0.3,1,600,0.021067424557,0,600,1,0,1,96,0.021067424557,0.306180071591,1
supported,nearest,r2,uniform__minimum,0.3,2,600,0.0281930414138,0,600,1,0,1,192,0.0281930414138,0.365803272493,1
supported,nearest,r2,uniform__minimum,0.3,3,600,0.0252943203449,0,600,1,0,1,288,0.0252943203449,0.346415606603,1
supported,nearest,rinf,inverse_variance__minimum,0.2,0,600,0.0150589150598,0,466,0.776666666667,0,1,0,0.0148645186783,0.38565326636,1
supported,nearest,rinf,inverse_variance__minimum,0.2,1,600,0.0152528447123,0,340,0.566666666667,0,1,96,0.0146867293458,0.398359126829,1
supported,nearest,rinf,inverse_variance__minimum,0.2,2,600,0.0148952701111,0,163,0.271666666667,0,1,192,0.0145390067562,0.412642397916,1
supported,nearest,rinf,inverse_variance__minimum,0.2,3,600,0.0150061502116,0,65,0.108333333333,0,1,288,0.0142218240154,0.422736325519,1
supported,nearest,rinf,inverse_variance__minimum,0.3,0,600,0.0148645186783,0,600,1,0,1,0,0.0148645186783,0.38565326636,1
supported,nearest,rinf,inverse_variance__minimum,0.3,1,600,0.0146867293458,0,600,1,0,1,96,0.0146867293458,0.398359126829,1
supported,nearest,rinf,inverse_variance__minimum,0.3,2,600,0.0145390067562,0,600,1,0,1,192,0.0145390067562,0.412642397916,1
supported,nearest,rinf,inverse_variance__minimum,0.3,3,600,0.0142218240154,0,600,1,0,1,288,0.0142218240154,0.422736325519,1
supported,nearest,rinf,nearest_source__minimum,0.2,0,600,0.0309451207633,0,1,0.00166666666667,0,1,0,0.0665819780839,0.523274913754,1
supported,nearest,rinf,nearest_source__minimum,0.2,1,600,0.0309451207633,0,1,0.00166666666667,0,1,96,0.0827431107094,0.860841080389,1
supported,nearest,rinf,nearest_source__minimum,0.2,2,600,0.0309451207633,0,1,0.00166666666667,0,1,192,0.0827431107094,0.860841080389,1
supported,nearest,rinf,nearest_source__minimum,0.2,3,600,0.0309451207633,0,1,0.00166666666667,0,1,288,0.0827431107094,0.860841080389,1
supported,nearest,rinf,nearest_source__minimum,0.3,0,600,0.066621584471,0,597,0.995,0,1,0,0.0665819780839,0.523274913754,1
supported,nearest,rinf,nearest_source__minimum,0.3,1,600,0.0567632596819,0,5,0.00833333333333,0,1,96,0.0827431107094,0.860841080389,1
supported,nearest,rinf,nearest_source__minimum,0.3,2,600,0.0567632596819,0,5,0.00833333333333,0,1,192,0.0827431107094,0.860841080389,1
supported,nearest,rinf,nearest_source__minimum,0.3,3,600,0.0567632596819,0,5,0.00833333333333,0,1,288,0.0827431107094,0.860841080389,1
supported,nearest,rinf,optimized__barycentric,0.2,0,600,0.0191577965243,0,600,1,0,1,0,0.0191577965243,0.353926978653,1
supported,nearest,rinf,optimized__barycentric,0.2,1,600,0.0190201011737,0,600,1,0,1,96,0.0190201011737,0.35392651154,1
supported,nearest,rinf,optimized__barycentric,0.2,2,600,0.018996515956,0,600,1,0,1,192,0.018996515956,0.353926510002,1
supported,nearest,rinf,optimized__barycentric,0.2,3,600,0.0189348821691,0,600,1,0,1,288,0.0189348821691,0.353926509009,1
supported,nearest,rinf,optimized__barycentric,0.3,0,600,0.0191577965243,0,600,1,0,1,0,0.0191577965243,0.353926978653,1
supported,nearest,rinf,optimized__barycentric,0.3,1,600,0.0190201011737,0,600,1,0,1,96,0.0190201011737,0.35392651154,1
supported,nearest,rinf,optimized__barycentric,0.3,2,600,0.018996515956,0,600,1,0,1,192,0.018996515956,0.353926510002,1
supported,nearest,rinf,optimized__barycentric,0.3,3,600,0.0189348821691,0,600,1,0,1,288,0.0189348821691,0.353926509009,1
supported,nearest,rinf,optimized__lipschitz,0.2,0,600,0.0309451207633,0,1,0.00166666666667,0,1,0,0.0665819780839,0.523274913754,1
supported,nearest,rinf,optimized__lipschitz,0.2,1,600,0.0309451207633,0,1,0.00166666666667,0,1,96,0.0665819780839,0.523274913754,1
supported,nearest,rinf,optimized__lipschitz,0.2,2,600,0.0309451207633,0,1,0.00166666666667,0,1,192,0.0665819780839,0.523274913754,1
supported,nearest,rinf,optimized__lipschitz,0.2,3,600,0.0309451207633,0,1,0.00166666666667,0,1,288,0.0665819780839,0.523274913754,1
supported,nearest,rinf,optimized__lipschitz,0.3,0,600,0.066621584471,0,597,0.995,0,1,0,0.0665819780839,0.523274913754,1
supported,nearest,rinf,optimized__lipschitz,0.3,1,600,0.066621584471,0,597,0.995,0,1,96,0.0665819780839,0.523274913754,1
supported,nearest,rinf,optimized__lipschitz,0.3,2,600,0.066621584471,0,597,0.995,0,1,192,0.0665819780839,0.523274913754,1
supported,nearest,rinf,optimized__lipschitz,0.3,3,600,0.066621584471,0,597,0.995,0,1,288,0.0665819780839,0.523274913754,1
supported,nearest,rinf,optimized__minimum,0.2,0,600,0.0191577965243,0,600,1,0,1,0,0.0191577965243,0.353926978653,1
supported,nearest,rinf,optimized__minimum,0.2,1,600,0.0190201011737,0,600,1,0,1,96,0.0190201011737,0.35392651154,1
supported,nearest,rinf,optimized__minimum,0.2,2,600,0.018996515956,0,600,1,0,1,192,0.018996515956,0.353926510002,1
supported,nearest,rinf,optimized__minimum,0.2,3,600,0.0189348821691,0,600,1,0,1,288,0.0189348821691,0.353926509009,1
supported,nearest,rinf,optimized__minimum,0.3,0,600,0.0191577965243,0,600,1,0,1,0,0.0191577965243,0.353926978653,1
supported,nearest,rinf,optimized__minimum,0.3,1,600,0.0190201011737,0,600,1,0,1,96,0.0190201011737,0.35392651154,1
supported,nearest,rinf,optimized__minimum,0.3,2,600,0.018996515956,0,600,1,0,1,192,0.018996515956,0.353926510002,1
supported,nearest,rinf,optimized__minimum,0.3,3,600,0.0189348821691,0,600,1,0,1,288,0.0189348821691,0.353926509009,1
supported,nearest,rinf,uniform__minimum,0.2,0,600,0.0150589150598,0,466,0.776666666667,0,1,0,0.0148645186783,0.38565326636,1
supported,nearest,rinf,uniform__minimum,0.2,1,600,,,0,0,0,1,96,0.021067424557,0.474628371198,1
supported,nearest,rinf,uniform__minimum,0.2,2,600,,,0,0,0,1,192,0.0281930414138,0.582547221557,1
supported,nearest,rinf,uniform__minimum,0.2,3,600,,,0,0,0,1,288,0.0252943203449,0.604349451259,1
supported,nearest,rinf,uniform__minimum,0.3,0,600,0.0148645186783,0,600,1,0,1,0,0.0148645186783,0.38565326636,1
supported,nearest,rinf,uniform__minimum,0.3,1,600,0.021067424557,0,600,1,0,1,96,0.021067424557,0.474628371198,1
supported,nearest,rinf,uniform__minimum,0.3,2,600,0.0268113861536,0,460,0.766666666667,0,1,192,0.0281930414138,0.582547221557,1
supported,nearest,rinf,uniform__minimum,0.3,3,600,0.0241444287442,0,262,0.436666666667,0,1,288,0.0252943203449,0.604349451259,1
supported,random,r2,inverse_variance__minimum,0.2,0,600,0.0148645186783,0,600,1,0,1,0,0.0148645186783,0.26096522905,1
supported,random,r2,inverse_variance__minimum,0.2,1,600,0.0152486464802,0,600,1,0,1,96,0.0152486464802,0.262067505361,1
supported,random,r2,inverse_variance__minimum,0.2,2,600,0.0160634385435,0,600,1,0,1,192,0.0160634385435,0.263969019902,1
supported,random,r2,inverse_variance__minimum,0.2,3,600,0.0170261747722,0,600,1,0,1,288,0.0170261747722,0.26615035861,1
supported,random,r2,inverse_variance__minimum,0.3,0,600,0.0148645186783,0,600,1,0,1,0,0.0148645186783,0.26096522905,1
supported,random,r2,inverse_variance__minimum,0.3,1,600,0.0152486464802,0,600,1,0,1,96,0.0152486464802,0.262067505361,1
supported,random,r2,inverse_variance__minimum,0.3,2,600,0.0160634385435,0,600,1,0,1,192,0.0160634385435,0.263969019902,1
supported,random,r2,inverse_variance__minimum,0.3,3,600,0.0170261747722,0,600,1,0,1,288,0.0170261747722,0.26615035861,1
supported,random,r2,nearest_source__minimum,0.2,0,600,0.0309451207633,0,1,0.00166666666667,0,1,0,0.0665819780839,0.518673522202,1
supported,random,r2,nearest_source__minimum,0.2,1,600,0.0309451207633,0,1,0.00166666666667,0,1,96,0.0693084962696,0.578025088842,1
supported,random,r2,nearest_source__minimum,0.2,2,600,0.0309451207633,0,1,0.00166666666667,0,1,192,0.0727964301591,0.638177757956,1
supported,random,r2,nearest_source__minimum,0.2,3,600,0.0309451207633,0,1,0.00166666666667,0,1,288,0.0740710430293,0.691069121661,1
supported,random,r2,nearest_source__minimum,0.3,0,600,0.066621584471,0,597,0.995,0,1,0,0.0665819780839,0.518673522202,1
supported,random,r2,nearest_source__minimum,0.3,1,600,0.0660735510887,0,490,0.816666666667,0,1,96,0.0693084962696,0.578025088842,1
supported,random,r2,nearest_source__minimum,0.3,2,600,0.065935534813,0,383,0.638333333333,0,1,192,0.0727964301591,0.638177757956,1
supported,random,r2,nearest_source__minimum,0.3,3,600,0.0621233443802,0,288,0.48,0,1,288,0.0740710430293,0.691069121661,1
supported,random,r2,optimized__barycentric,0.2,0,600,0.0153016868312,0,600,1,0,1,0,0.0153016868312,0.234194753481,1
supported,random,r2,optimized__barycentric,0.2,1,600,0.0151112970941,0,600,1,0,1,96,0.0151112970941,0.232544840453,1
supported,random,r2,optimized__barycentric,0.2,2,600,0.0149937699706,0,600,1,0,1,192,0.0149937699706,0.231232643157,1
supported,random,r2,optimized__barycentric,0.2,3,600,0.0148569895928,0,600,1,0,1,288,0.0148569895928,0.230071539572,1
supported,random,r2,optimized__barycentric,0.3,0,600,0.0153016868312,0,600,1,0,1,0,0.0153016868312,0.234194753481,1
supported,random,r2,optimized__barycentric,0.3,1,600,0.0151112970941,0,600,1,0,1,96,0.0151112970941,0.232544840453,1
supported,random,r2,optimized__barycentric,0.3,2,600,0.0149937699706,0,600,1,0,1,192,0.0149937699706,0.231232643157,1
supported,random,r2,optimized__barycentric,0.3,3,600,0.0148569895928,0,600,1,0,1,288,0.0148569895928,0.230071539572,1
supported,random,r2,optimized__lipschitz,0.2,0,600,0.012129179083,0,20,0.0333333333333,0,1,0,0.0159720377666,0.439486991849,1
supported,random,r2,optimized__lipschitz,0.2,1,600,0.0152938418431,0,27,0.045,0,1,96,0.0162287184519,0.437543665447,1
supported,random,r2,optimized__lipschitz,0.2,2,600,0.016102454316,0,33,0.055,0,1,192,0.0164063094516,0.435676514945,1
supported,random,r2,optimized__lipschitz,0.2,3,600,0.0161643130066,0,39,0.065,0,1,288,0.0164901258901,0.434037318548,1
supported,random,r2,optimized__lipschitz,0.3,0,600,0.0159720377666,0,600,1,0,1,0,0.0159720377666,0.439486991849,1
supported,random,r2,optimized__lipschitz,0.3,1,600,0.0162287184519,0,600,1,0,1,96,0.0162287184519,0.437543665447,1
supported,random,r2,optimized__lipschitz,0.3,2,600,0.0164063094516,0,600,1,0,1,192,0.0164063094516,0.435676514945,1
supported,random,r2,optimized__lipschitz,0.3,3,600,0.0164901258901,0,600,1,0,1,288,0.0164901258901,0.434037318548,1
supported,random,r2,optimized__minimum,0.2,0,600,0.0153016868312,0,600,1,0,1,0,0.0153016868312,0.234194753481,1
supported,random,r2,optimized__minimum,0.2,1,600,0.0151112970941,0,600,1,0,1,96,0.0151112970941,0.232544840453,1
supported,random,r2,optimized__minimum,0.2,2,600,0.0149937699706,0,600,1,0,1,192,0.0149937699706,0.231232643157,1
supported,random,r2,optimized__minimum,0.2,3,600,0.0148569895928,0,600,1,0,1,288,0.0148569895928,0.230071539572,1
supported,random,r2,optimized__minimum,0.3,0,600,0.0153016868312,0,600,1,0,1,0,0.0153016868312,0.234194753481,1
supported,random,r2,optimized__minimum,0.3,1,600,0.0151112970941,0,600,1,0,1,96,0.0151112970941,0.232544840453,1
supported,random,r2,optimized__minimum,0.3,2,600,0.0149937699706,0,600,1,0,1,192,0.0149937699706,0.231232643157,1
supported,random,r2,optimized__minimum,0.3,3,600,0.0148569895928,0,600,1,0,1,288,0.0148569895928,0.230071539572,1
supported,random,r2,uniform__minimum,0.2,0,600,0.0148645186783,0,600,1,0,1,0,0.0148645186783,0.26096522905,1
supported,random,r2,uniform__minimum,0.2,1,600,0.0287934443007,0,344,0.573333333333,0,1,96,0.0377984258998,0.38524245542,1
supported,random,r2,uniform__minimum,0.2,2,600,0.0300965339691,0,178,0.296666666667,0,1,192,0.0505106336108,0.433325976932,1
supported,random,r2,uniform__minimum,0.2,3,600,0.0359470770726,0,87,0.145,0,1,288,0.0615731904594,0.458123924146,1
supported,random,r2,uniform__minimum,0.3,0,600,0.0148645186783,0,600,1,0,1,0,0.0148645186783,0.26096522905,1
supported,random,r2,uniform__minimum,0.3,1,600,0.0377984258998,0,600,1,0,1,96,0.0377984258998,0.38524245542,1
supported,random,r2,uniform__minimum,0.3,2,600,0.0505106336108,0,600,1,0,1,192,0.0505106336108,0.433325976932,1
supported,random,r2,uniform__minimum,0.3,3,600,0.0614893512234,0,599,0.998333333333,0,1,288,0.0615731904594,0.458123924146,1
supported,random,rinf,inverse_variance__minimum,0.2,0,600,0.0150589150598,0,466,0.776666666667,0,1,0,0.0148645186783,0.38565326636,1
supported,random,rinf,inverse_variance__minimum,0.2,1,600,0.0147733807068,0,293,0.488333333333,0,1,96,0.0152486464802,0.401968629459,1
supported,random,rinf,inverse_variance__minimum,0.2,2,600,0.0148826371865,0,128,0.213333333333,0,1,192,0.0160634385435,0.418246503728,1
supported,random,rinf,inverse_variance__minimum,0.2,3,600,0.01654185692,0,33,0.055,0,1,288,0.0170261747722,0.434035562515,1
supported,random,rinf,inverse_variance__minimum,0.3,0,600,0.0148645186783,0,600,1,0,1,0,0.0148645186783,0.38565326636,1
supported,random,rinf,inverse_variance__minimum,0.3,1,600,0.0152486464802,0,600,1,0,1,96,0.0152486464802,0.401968629459,1
supported,random,rinf,inverse_variance__minimum,0.3,2,600,0.0160634385435,0,600,1,0,1,192,0.0160634385435,0.418246503728,1
supported,random,rinf,inverse_variance__minimum,0.3,3,600,0.0170261747722,0,600,1,0,1,288,0.0170261747722,0.434035562515,1
supported,random,rinf,nearest_source__minimum,0.2,0,600,0.0309451207633,0,1,0.00166666666667,0,1,0,0.0665819780839,0.523274913754,1
supported,random,rinf,nearest_source__minimum,0.2,1,600,0.0309451207633,0,1,0.00166666666667,0,1,96,0.0693084962696,0.5841891831,1
supported,random,rinf,nearest_source__minimum,0.2,2,600,0.0309451207633,0,1,0.00166666666667,0,1,192,0.0727964301591,0.64590455492,1
supported,random,rinf,nearest_source__minimum,0.2,3,600,0.0309451207633,0,1,0.00166666666667,0,1,288,0.0740710430293,0.700170518229,1
supported,random,rinf,nearest_source__minimum,0.3,0,600,0.066621584471,0,597,0.995,0,1,0,0.0665819780839,0.523274913754,1
supported,random,rinf,nearest_source__minimum,0.3,1,600,0.0660735510887,0,490,0.816666666667,0,1,96,0.0693084962696,0.5841891831,1
supported,random,rinf,nearest_source__minimum,0.3,2,600,0.065935534813,0,383,0.638333333333,0,1,192,0.0727964301591,0.64590455492,1
supported,random,rinf,nearest_source__minimum,0.3,3,600,0.0621233443802,0,288,0.48,0,1,288,0.0740710430293,0.700170518229,1
supported,random,rinf,optimized__barycentric,0.2,0,600,0.0191577965243,0,600,1,0,1,0,0.0191577965243,0.353926978653,1
supported,random,rinf,optimized__barycentric,0.2,1,600,0.018914480223,0,600,1,0,1,96,0.018914480223,0.353926511269,1
supported,random,rinf,optimized__barycentric,0.2,2,600,0.0189590779544,0,600,1,0,1,192,0.0189590779544,0.353926412934,1
supported,random,rinf,optimized__barycentric,0.2,3,600,0.0190114352011,0,600,1,0,1,288,0.0190114352011,0.353926411701,1
supported,random,rinf,optimized__barycentric,0.3,0,600,0.0191577965243,0,600,1,0,1,0,0.0191577965243,0.353926978653,1
supported,random,rinf,optimized__barycentric,0.3,1,600,0.018914480223,0,600,1,0,1,96,0.018914480223,0.353926511269,1
supported,random,rinf,optimized__barycentric,0.3,2,600,0.0189590779544,0,600,1,0,1,192,0.0189590779544,0.353926412934,1
supported,random,rinf,optimized__barycentric,0.3,3,600,0.0190114352011,0,600,1,0,1,288,0.0190114352011,0.353926411701,1
supported,random,rinf,optimized__lipschitz,0.2,0,600,0.0309451207633,0,1,0.00166666666667,0,1,0,0.0665819780839,0.523274913754,1
supported,random,rinf,optimized__lipschitz,0.2,1,600,0.0309451207633,0,1,0.00166666666667,0,1,96,0.0665819780839,0.523274913754,1
supported,random,rinf,optimized__lipschitz,0.2,2,600,0.0309451207633,0,1,0.00166666666667,0,1,192,0.0665819780839,0.523274913754,1
supported,random,rinf,optimized__lipschitz,0.2,3,600,0.0309451207633,0,1,0.00166666666667,0,1,288,0.0665819780839,0.523274913754,1
supported,random,rinf,optimized__lipschitz,0.3,0,600,0.066621584471,0,597,0.995,0,1,0,0.0665819780839,0.523274913754,1
supported,random,rinf,optimized__lipschitz,0.3,1,600,0.066621584471,0,597,0.995,0,1,96,0.0665819780839,0.523274913754,1
supported,random,rinf,optimized__lipschitz,0.3,2,600,0.066621584471,0,597,0.995,0,1,192,0.0665819780839,0.523274913754,1
supported,random,rinf,optimized__lipschitz,0.3,3,600,0.066621584471,0,597,0.995,0,1,288,0.0665819780839,0.523274913754,1
supported,random,rinf,optimized__minimum,0.2,0,600,0.0191577965243,0,600,1,0,1,0,0.0191577965243,0.353926978653,1
supported,random,rinf,optimized__minimum,0.2,1,600,0.018914480223,0,600,1,0,1,96,0.018914480223,0.353926511269,1
supported,random,rinf,optimized__minimum,0.2,2,600,0.0189590779544,0,600,1,0,1,192,0.0189590779544,0.353926412934,1
supported,random,rinf,optimized__minimum,0.2,3,600,0.0190114352011,0,600,1,0,1,288,0.0190114352011,0.353926411701,1
supported,random,rinf,optimized__minimum,0.3,0,600,0.0191577965243,0,600,1,0,1,0,0.0191577965243,0.353926978653,1
supported,random,rinf,optimized__minimum,0.3,1,600,0.018914480223,0,600,1,0,1,96,0.018914480223,0.353926511269,1
supported,random,rinf,optimized__minimum,0.3,2,600,0.0189590779544,0,600,1,0,1,192,0.0189590779544,0.353926412934,1
supported,random,rinf,optimized__minimum,0.3,3,600,0.0190114352011,0,600,1,0,1,288,0.0190114352011,0.353926411701,1
supported,random,rinf,uniform__minimum,0.2,0,600,0.0150589150598,0,466,0.776666666667,0,1,0,0.0148645186783,0.38565326636,1
supported,random,rinf,uniform__minimum,0.2,1,600,,,0,0,0,1,96,0.0377984258998,0.553690755028,1
supported,random,rinf,uniform__minimum,0.2,2,600,,,0,0,0,1,192,0.0505106336108,0.650069925996,1
supported,random,rinf,uniform__minimum,0.2,3,600,,,0,0,0,1,288,0.0615731904594,0.716057768801,1
supported,random,rinf,uniform__minimum,0.3,0,600,0.0148645186783,0,600,1,0,1,0,0.0148645186783,0.38565326636,1
supported,random,rinf,uniform__minimum,0.3,1,600,0.0337044642516,0,499,0.831666666667,0,1,96,0.0377984258998,0.553690755028,1
supported,random,rinf,uniform__minimum,0.3,2,600,0.0262902982616,0,128,0.213333333333,0,1,192,0.0505106336108,0.650069925996,1
supported,random,rinf,uniform__minimum,0.3,3,600,0.020874919525,0,17,0.0283333333333,0,1,288,0.0615731904594,0.716057768801,1
unreachable,nearest,r2,inverse_variance__minimum,0.2,0,600,,,0,0,0,1,0,1.17645650402,3.00744129656,1
unreachable,nearest,r2,inverse_variance__minimum,0.2,1,600,,,0,0,0,1,96,1.16582254081,2.9774599978,1
unreachable,nearest,r2,inverse_variance__minimum,0.2,2,600,,,0,0,0,1,192,1.15817598218,2.95507959029,1
unreachable,nearest,r2,inverse_variance__minimum,0.2,3,600,,,0,0,0,1,288,1.15211252087,2.93595327019,1
unreachable,nearest,r2,inverse_variance__minimum,0.3,0,600,,,0,0,0,1,0,1.17645650402,3.00744129656,1
unreachable,nearest,r2,inverse_variance__minimum,0.3,1,600,,,0,0,0,1,96,1.16582254081,2.9774599978,1
unreachable,nearest,r2,inverse_variance__minimum,0.3,2,600,,,0,0,0,1,192,1.15817598218,2.95507959029,1
unreachable,nearest,r2,inverse_variance__minimum,0.3,3,600,,,0,0,0,1,288,1.15211252087,2.93595327019,1
unreachable,nearest,r2,nearest_source__minimum,0.2,0,600,,,0,0,0,1,0,1.0748111356,2.90230697539,1
unreachable,nearest,r2,nearest_source__minimum,0.2,1,600,,,0,0,0,1,96,0.811357100331,2.61346468746,1
unreachable,nearest,r2,nearest_source__minimum,0.2,2,600,,,0,0,0,1,192,0.811357100331,2.61346468746,1
unreachable,nearest,r2,nearest_source__minimum,0.2,3,600,,,0,0,0,1,288,0.811357100331,2.61346468746,1
unreachable,nearest,r2,nearest_source__minimum,0.3,0,600,,,0,0,0,1,0,1.0748111356,2.90230697539,1
unreachable,nearest,r2,nearest_source__minimum,0.3,1,600,,,0,0,0,1,96,0.811357100331,2.61346468746,1
unreachable,nearest,r2,nearest_source__minimum,0.3,2,600,,,0,0,0,1,192,0.811357100331,2.61346468746,1
unreachable,nearest,r2,nearest_source__minimum,0.3,3,600,,,0,0,0,1,288,0.811357100331,2.61346468746,1
unreachable,nearest,r2,optimized__barycentric,0.2,0,600,,,0,0,0,1,0,1.08819379106,2.8964869029,1
unreachable,nearest,r2,optimized__barycentric,0.2,1,600,,,0,0,0,1,96,0.823950605693,2.61210552907,1
unreachable,nearest,r2,optimized__barycentric,0.2,2,600,,,0,0,0,1,192,0.843680435602,2.50475660252,1
unreachable,nearest,r2,optimized__barycentric,0.2,3,600,,,0,0,0,1,288,0.864001938921,2.46811953769,1
unreachable,nearest,r2,optimized__barycentric,0.3,0,600,,,0,0,0,1,0,1.08819379106,2.8964869029,1
unreachable,nearest,r2,optimized__barycentric,0.3,1,600,,,0,0,0,1,96,0.823950605693,2.61210552907,1
unreachable,nearest,r2,optimized__barycentric,0.3,2,600,,,0,0,0,1,192,0.843680435602,2.50475660252,1
unreachable,nearest,r2,optimized__barycentric,0.3,3,600,,,0,0,0,1,288,0.864001938921,2.46811953769,1
unreachable,nearest,r2,optimized__lipschitz,0.2,0,600,,,0,0,0,1,0,1.08849734661,2.89635344941,1
unreachable,nearest,r2,optimized__lipschitz,0.2,1,600,,,0,0,0,1,96,0.825207118254,2.61198632808,1
unreachable,nearest,r2,optimized__lipschitz,0.2,2,600,,,0,0,0,1,192,0.843745740504,2.50292123935,1
unreachable,nearest,r2,optimized__lipschitz,0.2,3,600,,,0,0,0,1,288,0.864090226366,2.46579066143,1
unreachable,nearest,r2,optimized__lipschitz,0.3,0,600,,,0,0,0,1,0,1.08849734661,2.89635344941,1
unreachable,nearest,r2,optimized__lipschitz,0.3,1,600,,,0,0,0,1,96,0.825207118254,2.61198632808,1
unreachable,nearest,r2,optimized__lipschitz,0.3,2,600,,,0,0,0,1,192,0.843745740504,2.50292123935,1
unreachable,nearest,r2,optimized__lipschitz,0.3,3,600,,,0,0,0,1,288,0.864090226366,2.46579066143,1
unreachable,nearest,r2,optimized__minimum,0.2,0,600,,,0,0,0,1,0,1.08932910613,2.89584621576,1
unreachable,nearest,r2,optimized__minimum,0.2,1,600,,,0,0,0,1,96,0.828395044117,2.6115644135,1
unreachable,nearest,r2,optimized__minimum,0.2,2,600,,,0,0,0,1,192,0.843786331706,2.50282252817,1
unreachable,nearest,r2,optimized__minimum,0.2,3,600,,,0,0,0,1,288,0.864128259574,2.46548543952,1
unreachable,nearest,r2,optimized__minimum,0.3,0,600,,,0,0,0,1,0,1.08932910613,2.89584621576,1
unreachable,nearest,r2,optimized__minimum,0.3,1,600,,,0,0,0,1,96,0.828395044117,2.6115644135,1
unreachable,nearest,r2,optimized__minimum,0.3,2,600,,,0,0,0,1,192,0.843786331706,2.50282252817,1
unreachable,nearest,r2,optimized__minimum,0.3,3,600,,,0,0,0,1,288,0.864128259574,2.46548543952,1
unreachable,nearest,r2,uniform__minimum,0.2,0,600,,,0,0,0,1,0,1.17645650402,3.00744129656,1
unreachable,nearest,r2,uniform__minimum,0.2,1,600,,,0,0,0,1,96,1.10343662329,2.86229884615,1
unreachable,nearest,r2,uniform__minimum,0.2,2,600,,,0,0,0,1,192,1.06880454204,2.78137647175,1
unreachable,nearest,r2,uniform__minimum,0.2,3,600,,,0,0,0,1,288,1.05009963906,2.72763606913,1
unreachable,nearest,r2,uniform__minimum,0.3,0,600,,,0,0,0,1,0,1.17645650402,3.00744129656,1
unreachable,nearest,r2,uniform__minimum,0.3,1,600,,,0,0,0,1,96,1.10343662329,2.86229884615,1
unreachable,nearest,r2,uniform__minimum,0.3,2,600,,,0,0,0,1,192,1.06880454204,2.78137647175,1
unreachable,nearest,r2,uniform__minimum,0.3,3,600,,,0,0,0,1,288,1.05009963906,2.72763606913,1
unreachable,nearest,rinf,inverse_variance__minimum,0.2,0,600,,,0,0,0,1,0,1.17645650402,3.13212933387,1
unreachable,nearest,rinf,inverse_variance__minimum,0.2,1,600,,,0,0,0,1,96,1.16582254081,3.11736112189,1
unreachable,nearest,rinf,inverse_variance__minimum,0.2,2,600,,,0,0,0,1,192,1.15817598218,3.10935707412,1
unreachable,nearest,rinf,inverse_variance__minimum,0.2,3,600,,,0,0,0,1,288,1.15211252087,3.1038384741,1
unreachable,nearest,rinf,inverse_variance__minimum,0.3,0,600,,,0,0,0,1,0,1.17645650402,3.13212933387,1
unreachable,nearest,rinf,inverse_variance__minimum,0.3,1,600,,,0,0,0,1,96,1.16582254081,3.11736112189,1
unreachable,nearest,rinf,inverse_variance__minimum,0.3,2,600,,,0,0,0,1,192,1.15817598218,3.10935707412,1
unreachable,nearest,rinf,inverse_variance__minimum,0.3,3,600,,,0,0,0,1,288,1.15211252087,3.1038384741,1
unreachable,nearest,rinf,nearest_source__minimum,0.2,0,600,,,0,0,0,1,0,1.0748111356,2.90690836694,1
unreachable,nearest,rinf,nearest_source__minimum,0.2,1,600,,,0,0,0,1,96,0.811357100331,2.62674776072,1
unreachable,nearest,rinf,nearest_source__minimum,0.2,2,600,,,0,0,0,1,192,0.811357100331,2.62674776072,1
unreachable,nearest,rinf,nearest_source__minimum,0.2,3,600,,,0,0,0,1,288,0.811357100331,2.62674776072,1
unreachable,nearest,rinf,nearest_source__minimum,0.3,0,600,,,0,0,0,1,0,1.0748111356,2.90690836694,1
unreachable,nearest,rinf,nearest_source__minimum,0.3,1,600,,,0,0,0,1,96,0.811357100331,2.62674776072,1
unreachable,nearest,rinf,nearest_source__minimum,0.3,2,600,,,0,0,0,1,192,0.811357100331,2.62674776072,1
unreachable,nearest,rinf,nearest_source__minimum,0.3,3,600,,,0,0,0,1,288,0.811357100331,2.62674776072,1
unreachable,nearest,rinf,optimized__barycentric,0.2,0,600,,,0,0,0,1,0,1.0748111356,2.90690836694,1
